Date,ARS=X,AUD=X,BDT=X,BRL=X,CAD=X,CHF=X,CLP=X,CNY=X,COP=X,CZK=X,DKK=X,EGP=X,EUR=X,GBP=X,GHS=X,HKD=X,HUF=X,IDR=X,INR=X,JPY=X,KES=X,KRW=X,MXN=X,MYR=X,NGN=X,NOK=X,NZD=X,PEN=X,PHP=X,PKR=X,PLN=X,RUB=X,SEK=X,SGD=X,THB=X,TND=X,TRY=X,USD=X,VND=X,ZAR=X
2017-06-16,15.963000297546387,1.3183000087738037,79.18399810791016,3.2736001014709473,1.325600028038025,0.9752699732780457,665.5,6.808499813079834,2972.75,23.542499542236328,6.670300006866455,18.125,0.8971099853515625,0.7838000059127808,4.385000228881836,7.801449775695801,276.2200012207031,13294.0,64.55999755859375,110.9520034790039,101.76000213623047,1129.93994140625,17.89897918701172,4.27400016784668,232.0,8.500399589538574,1.3882100582122803,3.2769999504089355,49.72100067138672,104.80000305175781,3.7953999042510986,57.79999923706055,8.751669883728027,1.3836499452590942,33.959999084472656,2.4554998874664307,3.513000011444092,,22339.0,12.868599891662598
2017-06-19,16.010000228881836,1.3121000528335571,79.19499969482422,3.288599967956543,1.321179986000061,0.9729899764060974,665.0,6.803400039672852,2974.659912109375,23.32159996032715,6.636099815368652,18.09950065612793,0.8921999931335449,0.7825000286102295,4.394999980926514,7.800099849700928,274.3900146484375,13277.0,64.3949966430664,110.9540023803711,101.66000366210938,1131.1400146484375,17.9781494140625,4.275000095367432,322.0,8.443400382995605,1.376579999923706,3.2690000534057617,49.849998474121094,104.6500015258789,3.7569000720977783,57.70940017700195,8.694270133972168,1.3830000162124634,33.93000030517578,2.4474000930786133,3.500499963760376,,22481.0,12.793009757995605
2017-06-20,16.134000778198242,1.3171900510787964,79.5510025024414,3.281100034713745,1.32260000705719,0.9760299921035767,656.3800048828125,6.819699764251709,3029.659912109375,23.45509910583496,6.672999858856201,17.970500946044922,0.8973000049591064,0.7853999733924866,4.417799949645996,7.798799991607666,276.41400146484375,13286.0,64.48760223388672,111.6729965209961,101.66000366210938,1135.72998046875,18.20789909362793,4.281499862670898,320.0,8.507599830627441,1.3838900327682495,3.219099998474121,49.86000061035156,103.94999694824219,3.7846999168395996,58.42110061645508,8.746370315551758,1.3873599767684937,34.0,2.461400032043457,3.522200107574463,,22406.0,12.977569580078125
2017-06-21,16.141000747680664,1.3199399709701538,79.26300048828125,3.325500011444092,1.326990008354187,0.9746500253677368,663.2999877929688,6.826399803161621,2982.39990234375,23.57430076599121,6.678899765014648,18.121000289916992,0.8979099988937378,0.7916100025177002,4.415200233459473,7.799339771270752,277.53399658203125,13291.0,64.53050231933594,111.33399963378906,101.66999816894531,1140.8499755859375,18.23369026184082,4.2845001220703125,321.0,8.54520034790039,1.381369948387146,3.2007999420166016,49.95199966430664,103.58999633789062,3.8132998943328857,59.560001373291016,8.775099754333496,1.3887900114059448,33.98400115966797,2.4605000019073486,3.543800115585327,,22329.0,13.058500289916992
2017-06-22,16.211999893188477,1.3243499994277954,79.00299835205078,3.333400011062622,1.3324999809265137,0.9724500179290771,664.9000244140625,6.8282999992370605,3024.949951171875,23.54262924194336,6.661099910736084,18.111499786376953,0.8954799771308899,0.7889099717140198,4.353799819946289,7.799799919128418,276.8999938964844,13301.0,64.5416030883789,111.30999755859375,101.80999755859375,1142.5,18.11079978942871,4.2845001220703125,320.0,8.527299880981445,1.3795599937438965,3.2709999084472656,50.15399932861328,104.69999694824219,3.8089098930358887,60.2400016784668,8.74705982208252,1.3888100385665894,33.96500015258789,2.4560000896453857,3.530600070953369,,22395.0,13.058699607849121
2017-06-23,16.143999099731445,1.3259999752044678,79.26399993896484,3.3396999835968018,1.323099970817566,0.971809983253479,662.9000244140625,6.83459997177124,3019.6298828125,23.56290054321289,6.669990062713623,18.118999481201172,0.8968899846076965,0.7887600064277649,4.353000164031982,7.798799991607666,276.9599914550781,13341.0,64.59100341796875,111.29000091552734,101.91000366210938,1139.050048828125,17.993270874023438,4.286099910736084,322.0,8.488499641418457,1.3770500421524048,3.204699993133545,50.20000076293945,103.48999786376953,3.795289993286133,59.84349822998047,8.75100040435791,1.3898099660873413,33.95199966430664,2.4804999828338623,3.5129001140594482,,22312.0,12.962300300598145
2017-06-26,16.031999588012695,1.3214099407196045,78.96900177001953,3.3415000438690186,1.3261699676513672,0.9692999720573425,649.6500244140625,6.834199905395508,3019.35009765625,23.44499969482422,6.640550136566162,18.105499267578125,0.8929499983787537,0.7847200036048889,4.336699962615967,7.799200057983398,276.37701416015625,13284.0,64.49800109863281,111.23899841308594,101.91000366210938,1133.449951171875,17.90019989013672,4.2855000495910645,321.0,8.441510200500488,1.372849941253662,3.1810998916625977,50.0099983215332,103.12000274658203,3.769700050354004,59.42340087890625,8.712980270385742,1.3872300386428833,33.93000030517578,2.4784998893737793,3.505160093307495,,22369.0,12.911800384521484
2017-06-27,16.30299949645996,1.31850004196167,79.14099884033203,3.294800043106079,1.3257399797439575,0.9723299741744995,660.7000122070312,6.839799880981445,3026.719970703125,23.494699478149414,6.64870023727417,18.118000030517578,0.8941699862480164,0.7858800292015076,4.326000213623047,7.799099922180176,276.30999755859375,13318.0,64.42130279541016,111.85800170898438,101.94000244140625,1133.0799560546875,17.960899353027344,4.285999774932861,345.0,8.483710289001465,1.3727999925613403,3.183199882507324,50.104000091552734,103.37999725341797,3.757080078125,58.89419937133789,8.715100288391113,1.3877999782562256,33.970001220703125,2.4825000762939453,3.5000500679016113,,22236.0,12.865300178527832
2017-06-28,16.382999420166016,1.3180999755859375,78.65599822998047,3.312000036239624,1.3183000087738037,0.9603999853134155,644.4500122070312,6.812600135803223,3018.919921875,23.19770050048828,6.5578999519348145,18.113000869750977,0.8819000124931335,0.780460000038147,4.425000190734863,7.80019998550415,273.4200134277344,13308.0,64.5248031616211,112.18800354003906,101.9000015258789,1139.9599609375,17.830690383911133,4.293499946594238,347.0,8.417499542236328,1.3761199712753296,3.162100076675415,50.21900177001953,104.69999694824219,3.737799882888794,59.35150146484375,8.606599807739258,1.3863999843597412,33.959999084472656,2.4316000938415527,3.5237998962402344,,22355.0,13.009110450744629
2017-06-29,16.405000686645508,1.3095999956130981,79.05999755859375,3.2795000076293945,1.3038599491119385,0.9592700004577637,663.0,6.800000190734863,3044.39990234375,23.092750549316406,6.532559871673584,18.097999572753906,0.8785300254821777,0.7727100253105164,4.390699863433838,7.803500175476074,271.9339904785156,13296.0,64.51190185546875,112.35399627685547,101.88999938964844,1137.699951171875,18.02720069885254,4.291999816894531,348.0,8.425700187683105,1.368939995765686,3.1793999671936035,50.375,103.22000122070312,3.7191200256347656,59.21670150756836,8.53773021697998,1.3819600343704224,33.93899917602539,2.4226999282836914,3.511699914932251,,22318.0,12.925600051879883
